"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"4957","Back to 1998","Apr 15, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bold Pixel","Bold Pixel"
"4958","The Chronicles of King Arthur: Episode 2 - Knights of the Round Table","May 3, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","e-FunSoft Games","HH-Games"
"4959","PonGlow","Jun 10, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kev Jackson, kash","KuKo"
"4961","Timothy and the Mysterious Forest","Sep 25, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kibou Entertainment","Gamera Interactive"
"4962","GraFi Halloween","Oct 19, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blender Games","Blender Games"
"4963","Alicia Quatermain 4: Da Vinci and the Time Machine","Oct 31, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jetdogs Studios, Whalebox","Jetdogs Studios"
"4964","My Haunted Doll","Nov 22, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anamik Majumdar","Anamik Majumdar"
"4965","Wanderfog","Jul 17, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","gamesnnstudio","zao_mesherskoe"
"4966","Bowling Over It","Mar 26, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Appocalypse Games","Appocalypse Games"
"4967","Mystery Solitaire Grimm's Tales","Jun 17, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Somer Games","8floor"
"4968","PUZZLE: OCEAN","Apr 13, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AFBIK Studio","AFBIK Studio"
"4969","Roots Of The Woods","Sep 22, 2019","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PlumBear Games","PlumBear Games"
"4970","Kids Cartoon Maker","Sep 20, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Russpuppy","Russpuppy"
"4973","The Last Roman Village","Jul 26, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Twin Stone Studio","Twin Stone Studio"
"4974","Dumb test: Check your teammates","Feb 11, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CSM","W.T.B."
"4975","Codex Temondera: Lost Vision","Jul 30, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Quacksalver Frame","Quacksalver Frame"
"4976","Cube Runner 2","May 12, 2019","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EGAMER","SA Industry"
"4978","Of Ships & Scoundrels","Nov 14, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Korion Interactive","Korion Interactive"
"4979","Hex Defense","Feb 15, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Patagoniart","Patagoniart"
"4980","Orbitron","Apr 8, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Shawn Colbert","None"
"4981","Heroes Of Avranche","Dec 2, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kumova Slama","Kumova Slama"
"4982","Atmocity","Jul 30, 2019","$7.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Correcture Games AB","Correcture Games AB"
"4983","Vixens From Outer Space","Jan 6, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Domus ludus","Domus ludus"
"4984","RRRR","Jan 22, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dnovel","Dnovel"
"4985","Magic Heart","Mar 31, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Red Cattus","Red Cattus"
"4986","Bloody trains","Dec 17, 2019","$1.89","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Marginal act","Marginal act"
"4987","Data mining 7","Mar 15, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blender Games","Blender Games"
"4988","3Gun Nation VR","Feb 28, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Team Bravo Limited","Team Bravo Limited"
"4989","Shadows and Lies","Jun 19, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aldorlea Games","Aldorlea Games"
"4990","Odyssey: The Deep Space Expedition","Jan 18, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TouchDown Creations","TouchDown Creations"
"4991","Skat 3D Premium","May 29, 2019","$7.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BufoProject","BufoProject"
"4992","Moon Tycoon","Jul 19, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anarchy Enterprises","Anarchy Enterprises"
"4993","DIY Simulator","Jun 7, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Silent Parrot Studio SRL","Silent Parrot Studio SRL"
"4994","FRENZY PLANTS","Sep 26, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MADSKILLZGAME","MADSKILLZGAME"
"4996","Duel Girl","Aug 16, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","QLAQ","QLAQ"
"4997","Red Horizon","Jul 18, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Allen Games","Allen Games"
"4998","Ultimate Visualizer","Dec 18, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","UltimateDesktop","UltimateDesktop"
"4999","The Backrooms","Aug 1, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WASABAE Studios","WASABAE Studios"
"5000","World of DASM, DASM Spell Quest","Jun 5, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Shane Hillier","World of DASM"
"5001","Present for Manager","Jan 22, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Three Sea Rocks","Three Sea Rocks"
"5002","跳跃2/LeapII","Nov 4, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ChiHeBang Studio","ChiHeBang Studio"
"5003","Riftwalker","Mar 29, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Deeplink Studios","Deeplink Studios"
"5005","Pocoman","Sep 3, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SleeplessInc","Sleepless Inc."
"5006","Land War","Mar 28, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Together Again Studios, Brian Hockenmaier","Together Again Studios, Brian Hockenmaier"
"5007","疯狂西部/INSANE WEST","May 21, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JIGUANGGamestudio","JIGUANGGamestudio"
"5008","CREEP RIDES","May 30, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","4 Fun Studio Inc.","4 Fun Studio Inc."
"5009","The Real Man Summer Championship 2019","Sep 20, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SpikyPike","SpikyPike"
"5010","Perchang","Jul 23, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Perchang, Twistplay","Chilled Mouse"
"5011","Muscles And Bullets","Sep 17, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Labour Ennobles","Labour Ennobles"
"5012","RetroVamp","Nov 22, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DavideJ","DavideJ"
"5013","Rogue Singularity","Aug 15, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Considerable Content","Considerable Content"
"5014","Annwn: the Otherworld","Mar 31, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Quantum Soup Studios","Quantum Soup Studios"
"5015","The Indie Game Legend 3D","Jun 27, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","progrium, phubans","progrium"
"5016","Mistero a Villa MilaFlora","Mar 4, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Armando","Armando Old Style Games"
"5017","Witches' Legacy: The Charleston Curse Collector's Edition","May 3, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EleFun Games","Big Fish Games"
"5018","mini PVP","May 16, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Happy Doze","Happy Doze"
"5019","Sack of Bots","Jun 6, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Martijn Folmer","Martijn Folmer"
"5020","Wing Pro 7","Jun 3, 2019","$89.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wingware","Wingware"
"5021","Bouncing Hero","Sep 1, 2019","$0.74","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZPink, zniq.co","PsychoFlux Entertainment"
"5022","The Chronicles of Joseph of Egypt","Oct 18, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","e-FunSoft Games","HH-Games"
"5023","Bassline Sinker","Mar 6, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TheFitzyGames","TheFitzyGames"
"5024","Project Hastur","May 23, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Polymorphic Games","Polymorphic Games, University of Idaho"
"5025","NOTE","Mar 12, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PLAY Mephistowaltz","PLAY Mephistowaltz"
"5026","The Color of the Roses","Mar 27, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lucky owl","Lucky owl"
"5027","Ethanol in dungeon","Jun 22, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","オートリ電子","オートリ電子"
"5029","CONTINUE","Feb 22, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pixel Pinecone","Kajak Games"
"5030","Tales of Sorrow: Strawsbrough Town","Jan 27, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Urchin Games","HH-Games"
"5031","The Path To Die","Mar 8, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cat Logic Games","Cat Logic Games"
"5032","Dimension Two","Mar 8, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AeroRider","AeroRider"
"5033","Spark of Light","Mar 21, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pillow's Willow","Pillow's Willow"
"5034","The Cat and the Box","Apr 20, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eli Schroeder","Eli Schroeder"
"5036","Rhythm Defender","May 14, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gameplay Studio VR","Gameplay Studio VR"
"5037","Goto Family's- ''The Island Murder Case''","May 20, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ゆしま, YUSIMA","ゆしま, YUSIMA"
"5038","IS -Infinite Stratos- Versus Colors","Aug 5, 2019","$34.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PROJECT YNP","PROJECT YNP"
"5039","Linea VR","Oct 4, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KHB-Soft","KHB-Soft"
"5040","CyberLink PowerDirector 18 Ultra - Video editing, Video editor, making videos","Oct 21, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CyberLink","Deep Silver, CyberLink"
"5041","Rogue","Oct 31, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lone Sky","Lone Sky"
"5042","Quest for the Golden Duck","Jan 23, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bigosaur","Bigosaur"
"5044","Twinship","Mar 14, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RewindApp","RewindApp"
"5045","Luxor Solitaire","Mar 6, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lazy Turtle Games","HH-Games"
"5046","Micronomicon: Heroes","Apr 5, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SVP","SVP"
"5047","The Ploshers","Apr 16, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","platypurplestudios","platypurplestudios"
"5048","KUMACURE","May 31, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dot Zo Games, Gotcha Gotcha Games","Gotcha Gotcha games"
"5050","KEIKA - A Puzzle Adventure","Jul 12, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YukiOstudio","YukiOstudio"
"5051","8 Eyes","Aug 14, 2019","$3.14","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thinking Rabbit","Piko Interactive LLC, Bleem!"
"5052","Grid Clash VR","Sep 4, 2019","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Great Boolean","Great Boolean"
"5053","Imbroglio","Nov 4, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rostislav Pogosian","Rostislav Pogosian"
"5055","CyberLink PhotoDirector 11 Ultra - Photo editor, photo editing software","Oct 21, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CyberLink","Deep Silver, CyberLink"
"5056","33 Rounds","Dec 6, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vlad Dunaev","Red twice potato"
"5057","SUBARACITY","Apr 3, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ESQUADRA,inc.","Flyhigh Works"
"5058","Baobabs Mausoleum Ep.3: Un Pato en Muertoburgo","Nov 21, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Celery Emblem™","Celery Emblem™"
"5059","Boomer Remover","Dec 18, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RIVERSIDE SPORTS","Creative Labz"
"5060","Ninja Roquinexu","May 30, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alexander Saiborg","Conglomerate 5"
"5061","SHEEP.IO","Jun 16, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ammonite Design Studios Ltd","Ammonite Design Studios Ltd"
"5062","Mystery Masterpiece: The Moonstone","Jun 28, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Freeze Tag","HH-Games"
"5063","EasyPianoGame","Oct 3, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EVT Games","EVT Games"
"5064","Alphaman","Nov 19, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Heartfelt Games LLC","Heartfelt Games LLC"
"5065","Highway Game","Nov 11, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AK Studio","AK Studio"
"5066","GATARI: Sand on Teeth","Apr 24, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HIDS","HIDS"
"5067","Love Chan","Sep 27, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hnew","Hnew"
"5068","Spirit Roots","Dec 13, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fireart Games","Drageus Games S.A."
"5069","The Five Cores Remastered","Jul 30, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Matthieu Gouby","Matthieu Gouby"
"5070","Stacks TNT","Mar 13, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Funcraft Games","Funcraft Games"
"5071","Kart kids","Mar 13, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sokpop Collective, Tom van den Boogaart","Sokpop Collective"
"5072","妖怪俱乐部 Demon Club","May 6, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JinDing Chen","JinDing Chen"
"5073","The Searchers of Legends : Origin","Jul 10, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Second Reality","Second Reality"
"5074","Ancient Anathema","Jan 28, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yars","Yars"
"5075","Brother & Sister","Apr 18, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","0Cube","0Cube"
"5076","Ski Jumping Pro VR","Dec 6, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yippee Entertainment","Kalypso Media Digital"
"5077","Helheim","Feb 1, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Not a Number","34BigThings srl"
"5078","Wildland","Jul 24, 2019","$1.74","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JooGray videogames","JooGray videogames"
"5079","Fox and Bunny","May 23, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YELTYSH","Conglomerate 5"
"5080","XMagicTyping","Jun 12, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","XDesktopSoft","XDesktopSoft"
"5081","Workhard","Sep 9, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Red twice potato","Red twice potato"
"5082","Epic Adventures: La Jangada","Jan 20, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Urchin Games","HH-Games"
"5083","Super president How to rule the country","Feb 27, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ruskija game experience","Tero Lunkka"
"5084","异世江湖录(JiangHu Record Of Another World)","Jul 18, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hai ta ke Chong qing Technology Co.Ltd","Hai ta ke Chong qing Technology Co.Ltd"
"5085","Supralympic Runners","Feb 6, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Uranium Soda Studio","Uranium Soda Studio"
"5086","DASH: Danger Action Speed Heroes","Jun 6, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Baby Duka, Schubell IT","Baby Duka"
"5087","PlanTechtor","Feb 27, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FunnerSoft, LLC","FunnerSoft, LLC"
"5088","Mystery of the Ancients: Three Guardians Collector's Edition","Apr 19, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mariaglorum","Big Fish Games"
"5089","Resistance is Fruitile","Jul 31, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PhasePixel","PhasePixel"
"5090","Singaria","Aug 2, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tactic Forge","Tactic Forge"
"5091","Ducks in Space","Nov 1, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Happy Cow Games LLC","Happy Cow Games LLC"
"5092","Ann Achronist: Many Happy Returns","Sep 27, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Maybe Later Games","Maybe Later Games"
"5093","MMY: Otherworld Mystery","Oct 17, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dnovel","Dnovel"
"5094","The Eye of Borrack","Oct 17, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JimJams Games","JimJams Games"
"5095","Travel Mosaics 10: Spooky Halloween","Oct 28, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jetdogs Studios","Jetdogs Studios"
"5096","Possession","Jul 18, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Weirdfellows","Weirdfellows"
"5098","Star Girls","Jul 11, 2019","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SilverEdgeGames","SilverEdgeGames"
"5099","Ruine","May 16, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NihilNode","NihilNode"
"5100","Neon Junctions","Jun 6, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","9 Eyes Game Studio","9 Eyes Game Studio, Stately Snail"
"5102","Drawn Down Abyss","Oct 2, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DaFluffyPotato","DaFluffyPotato"
"5103","DeadShotZ","Nov 5, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","IndigoWare","IndigoWare, Ezero Studios"
"5104","TAL: Wizard's Adventures","Dec 11, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Snkl Studio","Snkl Studio"
"5105","Gravity Vector","Jun 28, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","POLIEXA Entertainment","POLIEXA Entertainment"
"5106","Beast Agenda 2030","Nov 26, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ouch Giver Games","Ouch Giver Games"
"5107","Hexa","Jan 30, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Salus Games","Salus Games"
"5108","Magician of Fire","May 17, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SiberianGames","SiberianGames"
"5109","Jim is Moving Out!","Jul 19, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Handsome Box, CINEMAX GAMES","CINEMAX GAMES"
"5110","Alpha Lyrae Discovery","Sep 15, 2019","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","xe2050","WELOVEBOT CO., LTD."
"5111","Wood 'n Stones","Nov 27, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Studio Malaka","Studio Malaka"
"5112","Karl BOOM","Nov 1, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lothar May Games","Lothar May Games"
"5113","PsiSyn: The Game","Jan 16, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FossettGaming, Breeze Interactive","PsiSyn Enterprises"
"5114","Legend of Cina","Mar 29, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yunkai","Yunkai"
"5115","DanCop - Daniela on Duty","May 15, 2019","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ScrubbySquirrel","Sascha Hopstein"
"5116","That's Pretty Clever","Jun 19, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BrettspielWelt GmbH","BrettspielWelt GmbH"
"5117","The Ancient Labyrinth","Sep 24, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nicola Gaeta","Nicola Gaeta"
"5119","Midnight Evil","Feb 26, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nate Sanders","Impulse Game Studios, LLC."
"5120","Zero One / 杀戮世界","Mar 20, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Studio Shoutarou","Pujia8 Studio"
"5121","The Scuttle","Mar 26, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Foulball Hangover","Foulball Hangover"
"5122","1001 Jigsaw Castles And Palaces","Nov 10, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creobit","8floor"
"5123","Frequency Garden","Nov 11, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GeneralKnow","Tyler del Giudice"
"5124","The Mirum","Feb 1, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Arbatskii Anatolii","Arbatskii Anatolii"
"5125","SixCubes","Feb 19, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dnovel","Dnovel"
"5126","The Secret of Gillwood","Mar 28, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Snow Moose Entertainment","Snow Moose Entertainment"
"5127","Stunt Kite Party","Jun 7, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HandyGames","HandyGames"
"5128","Dungeons Again","Oct 24, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Team Lambda","Team Lambda"
"5129","Gekisou! Benza Race -Toilet Shooting Star-","Aug 26, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Da-Soft","Da-Soft"
"5130","The Secret of Hutton Grammar School","Dec 10, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tom Simpson","Tom Simpson"
"5131","Scatteria - Post-apocalyptic shooter","Nov 8, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Piston Media","Piston Media"
"5132","1001 Jigsaw. Earth Chronicles","Feb 19, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Creobit","8floor"
"5133","WhiTaers","Jan 23, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JingtuStudio, 乌鸦大仙","JingtuStudio, 乌鸦大仙"
"5134","5 Star Miami Resort","Jun 25, 2019","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","familyplay","familyplay"
